question,numbers,equation,digit_answer,group_nums,body,ques,type,variation type,id,result
"Katie uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?","[30,51,9]","[/,+,number0,number1,number2]",9,"[1,2,3,7,8,9,20,21,22,40,41,42]","Katie uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?,,[],665,"To find out how many pictures Katie placed in each album, we need to divide the total number of pictures she uploaded by the number of albums. In this case, she uploaded 30 pictures from her phone and 51 pictures from her camera, for a total of 30 + 51 = 81 pictures. She sorted these pictures into 9 different albums.

So, to find the number of pictures in each album, we'll perform the following calculation:

$ \frac{81}{9} $

Now, we'll perform the division:

$ \frac{81}{9} = 9 $

So, there were 9 pictures in each of the albums.

#### 9"
Mary had number0 nickels in her bank . Her dad gave her number1 more nickels . How many nickels does Mary have now ?,"[7,5]","[+,number0,number1]",12,"[1,2,3,11,12,13,20,21,22]",Mary had number0 nickels in her bank . Her dad gave her number1 more nickels .,How many nickels does Mary have now ?,,[],669,"Mary initially had 7 nickels in her bank. Her dad gave her 5 more nickels. To find out how many nickels Mary has now, we can add the initial number of nickels to the number of nickels her dad gave her.

Initial number of nickels = 7
Number of nickels her dad gave her = 5

To find the total number of nickels Mary has now, we can add these two numbers together:

$7 + 5 = 12$

Mary now has 12 nickels.

####"
Mrs. Hilt measured the distance from her desk to the water fountain . It was number0 feet . How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain number1 times today ?,"[30,4]","[*,number0,number1]",120,"[14,15,16,39,40,41,40,41,42]",Mrs. Hilt measured the distance from her desk to the water fountain . It was number0 feet .,How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain number1 times today ?,,[],672,"To find out how many feet Mrs. Hilt will walk on her trips to the fountain, we need to multiply the distance from her desk to the water fountain by the number of times she goes there.

The distance from her desk to the water fountain is given as 30 feet.

Mrs. Hilt goes to the water fountain 4 times today.

To calculate the total distance she walks, we can multiply the distance per trip (30 feet) by the number of trips (4).

$ 30 \times 4 = 120 $

Therefore, Mrs. Hilt will walk a total of 120 feet on her trips to the water fountain today.
####"
"number0 cell phone plan costs number1 dollars per month . The first number2 minutes of use are free . Each minute thereafter costs number3 dollars . For a bill of number4 dollars , how many minutes over number5 was the cell phone in use ?","[1,49,95,2500,0.25,112,45,2500]","[/,-,number4,number1,number3]",250,"[0,1,4,5,6,11,12,13,22,23,24,29,30,31,36,37,38,41,42,43]","number0 cell phone plan costs number1 dollars per month . The first number2 minutes of use are free . Each minute thereafter costs number3 dollars . For a bill of number4 dollars ,",how many minutes over number5 was the cell phone in use ?,,[],675,"To find out how many minutes the cell phone was in use over 112 minutes for a bill of $0.25, we can set up an equation based on the given information.

1. The first 95 minutes are free, so we don't need to consider those in the bill.
2. After the first 95 minutes, each additional minute costs $2.50.

Let M represent the number of minutes over 112 that the cell phone was in use. So, the equation to calculate the bill in dollars would be:

$0.25 = $2.50 * M

Now, we can solve for M:

M = $0.25 / $2.50

M = 0.1

So, the cell phone was in use for 0.1 minutes over 112 minutes.

Now, let's convert 0.1 minute to seconds since there are 60 seconds in 1 minute:

0.1 minute * 60 seconds/minute = 6 seconds

So, the cell phone was in use for 6 seconds over 112 minutes.

####6"
"If Heather bicycled number0 kilometers at number1 kilometers per hour , how long was Heather bicycling ?","[40,8]","[/,number0,number1]",5,"[2,3,4,5,6,7,13,14,15]","If Heather bicycled number0 kilometers at number1 kilometers per hour ,",how long was Heather bicycling ?,,[],676,"To find out how long Heather was bicycling, we can use the formula:

\[
\text{Time} = \frac{\text{Distance}}{\text{Speed}}
\]

Where:
- Distance is 40 kilometers.
- Speed is 8 kilometers per hour.

Now, we can plug these values into the formula:

\[
\text{Time} = \frac{40}{8}
\]

Now, let's calculate this:

\[
\text{Time} = \frac{40}{8} = 5
\]

So, Heather was bicycling for 5 hours.

####5"
James had number0 stickers . He got some more stickers for his birthday . Then he had number1 stickers . How many stickers did James get for his birthday ?,"[39,61]","[-,number1,number0]",22,"[1,2,3,16,17,18,28,29,30]",James had number0 stickers . He got some more stickers for his birthday . Then he had number1 stickers .,How many stickers did James get for his birthday ?,,[],678,"Certainly, let's solve this step by step.

1. Let's first find out how many stickers James had initially.
$ 39 $

2. After his birthday, he had a total of:
$ 61 $

3. To find out how many stickers James got for his birthday, we need to subtract the number of stickers he initially had from the number of stickers he had after his birthday.
$ 61 - 39 $

4. Doing the subtraction:
$ 61 - 39 = 22 $

#### 22 

James got 22 stickers for his birthday."
There are number0 boys and some girls on the playground . There are number1 children altogether . How many girls are on the playground ?,"[40,117]","[-,number1,number0]",77,"[1,2,3,12,13,14,21,22,23]",There are number0 boys and some girls on the playground . There are number1 children altogether .,How many girls are on the playground ?,,[],679,"To find out how many girls are on the playground, we can set up an equation based on the given information:

Total number of children = Number of boys + Number of girls

We are given that there are 40 boys, and there are a total of 117 children. We need to find the number of girls, so we can set up the equation like this:

117 (total children) = 40 (boys) + Number of girls

Now, to find the number of girls, we can isolate the variable ""Number of girls"" on one side of the equation. We can do this by subtracting 40 from both sides:

117 - 40 = 40 - 40 + Number of girls

77 = Number of girls

So, there are 77 girls on the playground.

####77"
There are number0 crayons in the drawer . Benny placed number1 crayons in the drawer . How many crayons are now there in total ?,"[9,3]","[+,number0,number1]",12,"[1,2,3,9,10,11,21,22,23]",There are number0 crayons in the drawer . Benny placed number1 crayons in the drawer .,How many crayons are now there in total ?,,[],680,"$ 9 + 3 = 12 $
####
"
"Dan joined his school 's band . He bought a clarinet for number0 , and a song book which was number1 . Dan found number2 in his pocket . How much did Dan spend at the music store ?","[130,3,11,24,12,32]","[+,number0,number1]","141,54","[12,13,14,21,22,23,26,27,28,38,39,40]","Dan joined his school 's band . He bought a clarinet for number0 , and a song book which was number1 . Dan found number2 in his pocket .",How much did Dan spend at the music store ?,,[],681,"To find out how much Dan spent at the music store, we need to add up the cost of the clarinet and the songbook and then subtract the amount he found in his pocket.

1. Cost of the clarinet: $130
2. Cost of the songbook: $3
3. Amount Dan found in his pocket: $11

Now, we add these amounts together and then subtract the money Dan found:

$130 + $3 - $11 = $132 - $11

To subtract $11 from $132, we can calculate:

$132 - $11 = $121

So, Dan spent $121 at the music store.

#### 121"
Mrs. Hilt needs to share number0 equally among number1 total people . How much money will each person get ?,"[3,75,3]","[/,number0,number1]","1,25","[5,6,7,8,9,10,17,18,19]",Mrs. Hilt needs to share number0 equally among number1 total people .,How much money will each person get ?,,[],686,"To find out how much money each person will get when Mrs. Hilt shares 3 dollars equally among 75 people, you need to perform a simple division.

Divide the total amount of money (3 dollars) by the total number of people (75 people):

$3 / 75 = 0.04$

Each person will get $0.04.

#### 0.04"
"The total number of students absent from B. Jones High School on a Monday after a significant snow fall was number0 . The total attendance that day was number1 . How many students , in total , attend B. Jones High School ?","[218,1487]","[+,number0,number1]",1705,"[19,20,21,27,28,29,39,40,41]",The total number of students absent from B. Jones High School on a Monday after a significant snow fall was number0 . The total attendance that day was number1 .,"How many students , in total , attend B. Jones High School ?",,[],692,"To find the total number of students attending B. Jones High School, we'll start by subtracting the number of absent students from the total attendance on that Monday.

Total attendance - Number of absent students = Total number of students attending

So, using the given values:

$1487 - 218 = 1269$

Therefore, the total number of students attending B. Jones High School on that Monday was 1269.####"
"Grace has number0 jellybeans in her pocket . She has number1 red ones , number2 green ones , and number3 blue ones . What is the minimum number of jellybeans she must take out of her pocket to ensure that she has one of each color ?","[16,8,4,4]","[+,+,number1,number2,1.0]",13,"[1,2,3,9,10,11,13,14,15,18,19,20,43,44,45]","Grace has number0 jellybeans in her pocket . She has number1 red ones , number2 green ones , and number3 blue ones .",What is the minimum number of jellybeans she must take out of her pocket to ensure that she has one of each color ?,,[],696,"Grace has 16 jellybeans in her pocket, consisting of 8 red ones, 4 green ones, and 4 blue ones. She wants to ensure that she has one of each color. 

The worst-case scenario for Grace would be if she keeps taking out jellybeans of the same color repeatedly until she gets one of each color. So, she can keep taking out the same color jellybeans until she gets at least one of each color.

1. First, she can take out 8 red jellybeans in a row. At this point, she has red jellybeans.
2. Then, she can take out 4 green jellybeans in a row. Now, she has red and green jellybeans.
3. Finally, she can take out 4 blue jellybeans in a row. Now, she has red, green, and blue jellybeans, ensuring she has one of each color.

So, Grace needs to take out 8 (red) + 4 (green) + 4 (blue) jellybeans to ensure she has one of each color.

$8 + 4 + 4 = 16$

#### 16"
