question,answer
while playing basketball team a scored 18 points . if each person scored 2 points how many people were playing ?,"To find out how many people were playing, you can set up a simple equation. Let's call the number of people playing ""P"" and the number of points scored by each person ""S.""

Given:
Team A scored 18 points.
Each person scored 2 points.

We can write the equation as:

P * S = <<P * S = 18>> 18

Now, we want to solve for P. 

Divide both sides of the equation by S:

P = <<P = 18 / S>> 18 / S

Substitute the value of S, which is 2:

P = <<P = 18 / 2>> 18 / 2

Now, perform the division:

P = <<P = 9>> 9

So, there were 9 people playing.

#### 9"
katie had 9 math problems for homework . if she finished 5 of them on the bus ride home how many more did she have to do ?,"To find out how many more math problems Katie had to do, we can simply subtract the number of problems she finished from the total number of problems she had. 

Katie had 9 math problems for homework, and she finished 5 of them on the bus ride home. So, to find out how many more she had to do, we can subtract 5 from 9:

 9 - 5 = << 9 - 5 = 4 >> 4 

Katie had 4 more math problems to do.

#### 4"
frank bought his family 14 pieces of chicken for dinner . if they only ate 7 how many pieces does he have left ?,"Frank bought 14 pieces of chicken for dinner, and his family ate 7 of them. To find out how many pieces of chicken he has left, you can simply subtract the number of pieces his family ate from the total number he bought.

14 - 7 = <<14 - 7 = 7>> 7

So, Frank has 7 pieces of chicken left.

#### 7"
there are 13 different books in the 'crazy silly school ' series . if you read 9 of the books how many more do you still have to read ?,"To find out how many more books you still have to read from the 'Crazy Silly School' series, you can subtract the number of books you've already read from the total number of books in the series.

Total number of books in the series: 13
Number of books you've read: 9

Now, subtract the number of books you've read from the total:

13 - 9 = <<13 - 9 = 4>> 4

So, you still have to read 4 more books from the 'Crazy Silly School' series.

#### 4"
kale was drawing on scrap paper . he could fit 5 drawings on each page . if he has 6 pages how many drawings can he make ?,"To find out how many drawings Kale can make, we need to multiply the number of drawings he can fit on each page by the number of pages he has.

Kale can fit 5 drawings on each page, and he has 6 pages.

5 * 6 = <<5 * 6 = 30>> 30.

So, Kale can make 30 drawings.

#### 30"
rachel bought 8 music albums online . if each album had 2 songs how many songs did she buy total ?,"To find the total number of songs Rachel bought, you need to multiply the number of albums by the number of songs in each album. In this case, Rachel bought 8 music albums, and each album has 2 songs. 

So, you can calculate it as follows:
8 * 2 = <<8 * 2 = 16>> 16

Rachel bought a total of 16 songs.

#### 16"
olivia had 11 quarters . if she spent 4 of them buying a soda how many coins did she have left ?,"Olivia had 11 quarters, and she spent 4 of them on a soda. To find out how many quarters she had left, we can subtract the 4 quarters she spent from the 11 quarters she had initially.

11 - 4 = <<11 - 4 = 7>> 7

So, Olivia had 7 quarters left.

#### 7"
jerry 's freezer had 30 ice cubes in it . if he had to get ice for 6 cups how many pieces should he put in each cup to make them have the same amount ?,"To divide the 30 ice cubes equally among 6 cups, you can perform division to find out how many ice cubes should be put in each cup.

30 / 6 = <<30 / 6 = 5>> 5

So, Jerry should put 5 ice cubes in each cup to make them have the same amount.

#### 5"
for a potluck lunch debby brought 10 bottles of soda . if everyone only drank 8 of the sodas how many did she have to take back home ?,"Debby brought 10 bottles of soda to the potluck, and everyone drank 8 of them. To find out how many she had to take back home, we can simply subtract the number of sodas everyone drank from the total she brought.

10 - 8 = <<10 - 8 = 2>> 2

So, Debby had to take back 2 bottles of soda.

#### 2"
emily owned 6 songs by her favorite artists . later on she bought 7 more songs . how many songs did she have totaled ?,"Emily started with 6 songs, and she bought 7 more songs. To find the total number of songs she now has, you simply add the two quantities:

6 + 7 = <<6 + 7 = 13>> 13

So, Emily has a total of 13 songs now.
#### 13"
for bianca 's birthday 5 of her friends gave her 6 dollars . how much money did she get for her birthday ?,"Bianca received 5 friends * 6 dollars each.

To find out how much money she received, we can perform the multiplication:

 5 * 6 = << 5 * 6 = 30 >> 30 .

So, Bianca received 30 dollars for her birthday.

#### 30"
cody made 12 dollars mowing lawns over the summer . if he charged 4 bucks for each lawn how many lawns did he mow ?,"Cody made <<12 mowing lawns over the summer, and he charged >>4 for each lawn. To find out how many lawns he mowed, we can simply divide the total amount he made by the amount he charged per lawn:

<<12 / >>4 = 3

Cody mowed 3 lawns.

#### 3"
for paige 's birthday she received 2 dollars from her friends and 3 dollars from her relatives . how much money did she get for her birthday ?,"To find out how much money Paige received for her birthday, we need to add the amount she received from her friends to the amount she received from her relatives. 

She received 2 dollars from her friends, which we can represent as <<2, and 3 dollars from her relatives, represented as >>3. To find the total, we simply add these amounts together:

<<2 + >>3 = <<5

So, Paige received >>5 for her birthday.

#### 5"
jerry had to sell boxes of candy . he started out with 10 boxes and then sold 5 how many boxes did he have left ?,"Jerry started with 10 boxes of candy, and he sold 5 of them. To find out how many boxes he had left, you can simply subtract the number of boxes he sold from the number he started with.

10 - 5 = <<10 - 5 = 5>> 5

So, Jerry had 5 boxes of candy left.

#### 5"
janet 's dad took the family out to eat for her birthday . there were 10 people total . there were 8 kids and everyone else was an adult . how many adults were there ?,"To find out how many adults there were, we need to subtract the number of kids from the total number of people. 

Total number of people - Number of kids = Number of adults

Given:
Total number of people = 10
Number of kids = 8

Now, let's calculate the number of adults:

10 - 8 = <<10 - 8 = 2>> 2

So, there were 2 adults in the group.

#### 2"
haley bought 11 new shirts for school . if she returned 6 of them how many did she end up with ?,"Sure, let's solve this problem step by step.

Haley initially bought 11 new shirts. After she returned 6 of them, we need to find out how many shirts she ended up with.

To do this, we can start with the number of shirts she bought and then subtract the number she returned. 

11 - 6 = <<11 - 6 = 5>> 5

So, Haley ended up with 5 shirts.

#### 5"
cody was helping his mom wash clothes . they washed 4 short sleeve shirts and 5 long sleeve shirts . how many shirts did they wash total ?,"To find the total number of shirts that Cody and his mom washed, you simply need to add the number of short sleeve shirts and the number of long sleeve shirts together.

Cody and his mom washed 4 short sleeve shirts, and they also washed 5 long sleeve shirts.

4 + 5 = <<4 + 5 = 9>> 9

So, they washed a total of 9 shirts.

#### 9"
a mailman had to give 6 pieces of junk mail and 5 magazines to a house . how many pieces of mail did he deliver total ?,"To find the total number of pieces of mail delivered, you need to add the number of junk mail pieces and the number of magazines delivered by the mailman.

The mailman delivered:
- 6 pieces of junk mail
- 5 magazines

To find the total, you simply add these two numbers:

6 + 5 = <<6 + 5 = 11>> 11

So, the mailman delivered a total of 11 pieces of mail.

#### 11"
